"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.9710528513372e-177,0.343758111311293,0.194,0.148,6.6712975787297e-174,"2","HIF1A"
1.25486560660677e-170,0.408970753358594,0.178,0.136,1.20090638552268e-167,"2","SRC"
1.95674044945669e-166,0.337529236905707,0.168,0.126,1.87260061013005e-163,"2","SOX4"
2.40457958760637e-140,0.296758168280737,0.197,0.156,2.3011826653393e-137,"2","XBP1"
3.59733527137487e-138,0.318161823263742,0.141,0.106,3.44264985470575e-135,"2","HDAC5"
4.05503038754856e-119,0.424238180724444,0.1,0.072,3.88066408088397e-116,"2","OXGR1"
4.38311907890008e-118,0.279654511756085,0.147,0.113,4.19464495850737e-115,"2","HDAC4"
1.24230197922928e-117,0.60189897420728,0.121,0.092,1.18888299412243e-114,"2","OLFM4"
2.55603321978025e-114,0.380298879734333,0.101,0.074,2.4461237913297e-111,"2","SLC2A1"
1.54694973158596e-112,0.313844035605547,0.163,0.129,1.48043089312777e-109,"2","HDAC11"
8.4976839552145e-103,0.251790608206761,0.223,0.187,8.13228354514028e-100,"2","H2AZ1"
5.39901084513347e-97,0.332786017049649,0.149,0.119,5.16685337879273e-94,"2","DLL1"
1.22168204828974e-95,0.304357551507472,0.16,0.129,1.16914972021328e-92,"2","EGFR"
7.34551495352426e-93,0.386257422705376,0.142,0.114,7.02965781052271e-90,"2","ELANE"
4.07215602433534e-86,0.255020514978533,0.128,0.101,3.89705331528892e-83,"2","EPHB2"
4.42815987330351e-86,0.257185479882323,0.135,0.108,4.23774899875146e-83,"2","PCNA"
1.09849931922166e-83,0.337167577134722,0.115,0.09,1.05126384849513e-80,"2","CXCL2"
2.56313423274144e-79,0.284940148684556,0.12,0.095,2.45291946073356e-76,"2","KRAS"
0,1.72257421583044,0.784,0.233,0,"3","CXCL14"
0,1.55999159651595,0.726,0.214,0,"3","DDC"
0,1.04637492650825,0.867,0.378,0,"3","SPP1"
0,2.13930123277331,0.781,0.304,0,"3","CRYAB"
0,1.82939620678786,0.622,0.159,0,"3","IL17RB"
0,1.83625430287605,0.982,0.533,0,"3","GPX3"
0,1.27215770517318,0.685,0.244,0,"3","MAF"
0,1.2435792611248,0.693,0.271,0,"3","EZR"
0,1.23461329603423,0.767,0.349,0,"3","SQSTM1"
0,1.64220912641172,0.611,0.194,0,"3","IL32"
0,1.56506212372194,0.59,0.184,0,"3","SERPINA1"
0,1.07605034380087,0.905,0.509,0,"3","NEAT1"
0,1.73082614987094,0.553,0.175,0,"3","PIGR"
0,1.39651224355022,0.52,0.156,0,"3","FGFR3"
0,1.19710887526934,0.622,0.265,0,"3","SOD2"
0,0.648885915093897,0.66,0.311,0,"3","NDRG1"
0,1.40318237828343,0.512,0.164,0,"3","COTL1"
0,0.68443664404337,0.655,0.311,0,"3","KRT8"
0,1.36004027512771,0.639,0.295,0,"3","MT1X"
0,1.04622093457885,0.505,0.168,0,"3","AZGP1"
0,0.634160562897423,0.716,0.379,0,"3","MIF"
0,0.91869562311815,0.636,0.301,0,"3","COL18A1"
0,0.85776267717316,0.729,0.402,0,"3","HSP90AA1"
0,0.600114296829772,0.739,0.425,0,"3","HSPB1"
0,1.15780687920541,0.484,0.171,0,"3","ADGRG1"
0,0.982269710735944,0.489,0.181,0,"3","INSR"
0,0.649510260492314,0.589,0.285,0,"3","SOD1"
0,0.504229056526945,0.636,0.338,0,"3","HSP90B1"
0,0.999952148684101,0.465,0.174,0,"3","TNFRSF14"
0,1.13200907144571,0.463,0.175,0,"3","TNFSF10"
0,0.473812973139138,0.572,0.284,0,"3","EIF5A"
0,1.02116028066774,0.437,0.157,0,"3","CALM1"
0,0.969590562832606,0.582,0.305,0,"3","GSTP1"
0,0.818406253133201,0.45,0.178,0,"3","TUBB4B"
0,1.19500689868685,0.397,0.126,0,"3","IL6R"
0,1.21126501233115,0.39,0.121,0,"3","ERBB3"
0,0.440383354165816,0.543,0.274,0,"3","GPX1"
0,1.12863581756722,0.41,0.142,0,"3","PPARA"
0,0.276868226037267,0.612,0.344,0,"3","TNFRSF12A"
0,0.449460712465446,0.52,0.254,0,"3","KRT18"
0,1.23965600481777,0.373,0.111,0,"3","ACE2"
0,0.90247458217138,0.412,0.16,0,"3","LAMP2"
0,0.764275575690227,0.411,0.164,0,"3","LTBR"
0,0.784406875931047,0.687,0.441,0,"3","MT2A"
0,0.315688443688744,0.52,0.275,0,"3","SELENOP"
0,0.38908857944181,0.49,0.246,0,"3","YBX3"
0,0.501095530014392,0.472,0.228,0,"3","CTNNB1"
0,0.884935005443077,0.382,0.139,0,"3","COL27A1"
0,0.31082656773382,0.558,0.316,0,"3","CD63"
0,0.53835315816813,0.452,0.21,0,"3","SAT1"
0,0.363468088824724,0.446,0.208,0,"3","VEGFA"
0,0.279379497447845,0.455,0.218,0,"3","EPCAM"
0,0.308738229419985,0.504,0.271,0,"3","BCL2L1"
0,0.382072283428257,0.492,0.259,0,"3","H4C3"
0,0.255052385182575,0.947,0.715,0,"3","MALAT1"
0,0.389709306266632,0.459,0.232,0,"3","CD24"
0,1.05237829177061,0.34,0.115,0,"3","CD164"
0,1.09173520106711,0.327,0.103,0,"3","TNFRSF21"
0,0.267997031961327,0.476,0.256,0,"3","RPL34"
0,0.682479172443569,0.375,0.157,0,"3","IGF1R"
0,0.871341728237849,0.338,0.123,0,"3","GLUD1"
0,0.622331971440619,0.393,0.178,0,"3","ITGB8"
0,0.472313637975615,0.396,0.184,0,"3","IGF2R"
0,0.903141978613791,0.324,0.117,0,"3","BAG3"
0,0.267978057967949,0.408,0.202,0,"3","TNFRSF1A"
0,0.729220995500897,0.357,0.152,0,"3","ANXA4"
0,0.268026703002415,0.435,0.232,0,"3","CYSTM1"
0,0.756708736571374,0.316,0.123,0,"3","CELSR1"
0,0.532775961201088,0.359,0.168,0,"3","EFNA1"
0,0.321874806203671,0.364,0.181,0,"3","JAK1"
0,0.783247511335476,0.29,0.107,0,"3","NPR3"
0,0.871105388731534,0.286,0.104,0,"3","VCAM1"
0,0.251660861753386,0.373,0.197,0,"3","CLU"
0,0.987227653616745,0.256,0.08,0,"3","DPP4"
0,0.514221283550204,0.307,0.136,0,"3","FZD5"
0,0.478344752944663,0.304,0.133,0,"3","ITGA6"
0,0.315855545720137,0.35,0.18,0,"3","CALM3"
0,0.312520228977651,0.345,0.175,0,"3","ERBB2"
0,0.834096328952386,0.267,0.099,0,"3","RORA"
0,0.679846635219869,0.281,0.114,0,"3","SOX9"
0,1.06152671395444,0.24,0.074,0,"3","HAVCR2"
0,0.524537549694442,0.322,0.16,0,"3","CLDN4"
0,0.484763269133551,0.295,0.134,0,"3","BAX"
0,0.280541897573959,0.333,0.177,0,"3","CFLAR"
0,0.65232024934256,0.267,0.112,0,"3","SIGIRR"
0,0.527664485894459,0.279,0.126,0,"3","STAT6"
0,0.395084573211951,0.289,0.14,0,"3","MAPK14"
0,0.25892854824192,0.345,0.196,0,"3","TPM1"
0,0.537671681939904,0.287,0.139,0,"3","SREBF1"
0,0.581910748251362,0.253,0.106,0,"3","CLCF1"
0,0.615132517726158,0.24,0.093,0,"3","PDGFC"
0,0.27560716366004,0.291,0.146,0,"3","XBP1"
0,0.321367999053675,0.273,0.138,0,"3","RXRA"
